Architecture,Raw_Max_Violation,Log_Max_Violation
FSNet,14.149172,1.150731
FSNet,13.728056,1.137609
FSNet,13.90244,1.1430911
FSNet,14.052725,1.1477605
FSNet,14.140405,1.1504618
FSNet,14.1051,1.1493762
FSNet,14.289377,1.1550133
FSNet,14.048261,1.1476226
FSNet,14.384059,1.1578815
FSNet,13.942052,1.1443267
FSNet,13.960001,1.1448854
FSNet,14.244054,1.1536336
FSNet,13.951646,1.1446254
FSNet,13.892323,1.1427748
FSNet,14.073414,1.1483995
FSNet,13.855194,1.1416126
FSNet,13.99461,1.1459608
FSNet,13.98907,1.1457888
FSNet,13.8119335,1.1402545
FSNet,14.206813,1.1524967
FSNet,14.0790415,1.148573
FSNet,13.9898615,1.1458135
FSNet,13.7351,1.1378318
FSNet,14.3994055,1.1583445
FSNet,14.093709,1.1490253
FSNet,15.06546,1.1779824
FSNet,14.352044,1.1569138
FSNet,14.14612,1.1506374
FSNet,13.971682,1.1452487
FSNet,13.8843565,1.1425258
FSNet,14.205406,1.1524537
FSNet,15.677254,1.19527
FSNet,13.956271,1.1447694
FSNet,14.414823,1.1588093
FSNet,14.6009035,1.1643797
FSNet,14.15016,1.1507614
FSNet,14.025645,1.1469228
FSNet,14.359348,1.1571348
FSNet,13.983002,1.1456004
FSNet,14.037151,1.147279
FSNet,13.681148,1.1361226
FSNet,13.551149,1.1319761
FSNet,13.94684,1.1444758
FSNet,13.981027,1.145539
FSNet,14.458066,1.1601102
FSNet,14.531919,1.162323
FSNet,14.002004,1.1461902
FSNet,13.921851,1.143697
FSNet,13.9887705,1.1457795
FSNet,13.94666,1.1444702
FSNet,14.155421,1.1509228
FSNet,13.957511,1.1448079
FSNet,13.887857,1.1426352
FSNet,14.0983715,1.149169
FSNet,15.45701,1.1891255
FSNet,13.789958,1.139563
FSNet,14.137748,1.1503803
FSNet,13.901001,1.143046
FSNet,13.529415,1.131279
FSNet,14.07032,1.148304
FSNet,13.751502,1.1383501
FSNet,13.90261,1.1430963
FSNet,14.099401,1.1492007
FSNet,14.164516,1.1512017
FSNet,14.035678,1.1472334
FSNet,13.925207,1.1438017
FSNet,14.952496,1.1747137
FSNet,14.031924,1.1471173
FSNet,13.966544,1.1450889
FSNet,14.241456,1.1535544
FSNet,13.903565,1.1431261
FSNet,14.1205015,1.1498501
FSNet,14.021076,1.1467813
FSNet,14.232815,1.1532907
FSNet,14.384303,1.1578888
FSNet,14.390147,1.1580652
FSNet,13.902818,1.1431029
FSNet,14.263425,1.1542238
FSNet,13.977308,1.1454235
FSNet,14.063988,1.1481085
FSNet,13.960641,1.1449053
FSNet,14.0165415,1.1466409
FSNet,13.917211,1.1435522
FSNet,14.231766,1.1532588
FSNet,14.474198,1.1605945
FSNet,13.770711,1.1389563
FSNet,15.41503,1.1879444
FSNet,14.541888,1.1626208
FSNet,14.275092,1.1545789
FSNet,14.301102,1.1553695
FSNet,14.2242565,1.1530296
FSNet,14.326714,1.1561465
FSNet,14.116027,1.1497124
FSNet,14.043494,1.1474751
FSNet,13.982769,1.1455932
FSNet,13.778044,1.1391876
FSNet,13.735966,1.1378592
FSNet,14.297579,1.1552625
FSNet,13.929652,1.1439403
FSNet,13.8857975,1.1425709
FSNet,13.858996,1.1417317
FSNet,14.192573,1.1520611
FSNet,13.6285925,1.134451
FSNet,13.784756,1.139399
FSNet,13.9075985,1.1432521
FSNet,14.035183,1.1472181
FSNet,13.87661,1.1422833
FSNet,13.94339,1.1443684
FSNet,14.503615,1.1614763
FSNet,14.097297,1.1491358
FSNet,13.602453,1.1336173
FSNet,13.918459,1.1435912
FSNet,13.6866045,1.1362957
FSNet,13.696005,1.1365939
FSNet,14.071554,1.148342
FSNet,14.169397,1.1513513
FSNet,14.287505,1.1549563
FSNet,14.130296,1.1501513
FSNet,14.100799,1.1492437
FSNet,14.336838,1.1564534
FSNet,13.66065,1.1354713
FSNet,13.940877,1.1442901
FSNet,14.09777,1.1491504
FSNet,14.035594,1.1472307
FSNet,14.684206,1.1668504
FSNet,13.974844,1.145347
FSNet,13.994105,1.1459452
FSNet,13.709786,1.1370307
FSNet,14.054605,1.1478187
FSNet,13.730837,1.137697
FSNet,13.951681,1.1446265
FSNet,14.085849,1.148783
FSNet,14.0419,1.1474259
FSNet,14.093261,1.1490115
FSNet,14.222156,1.1529654
FSNet,14.397822,1.1582968
FSNet,13.763242,1.1387208
FSNet,13.870394,1.1420888
FSNet,14.427254,1.1591836
FSNet,14.246801,1.1537174
FSNet,13.89414,1.1428317
FSNet,14.148068,1.1506971
FSNet,13.937303,1.1441787
FSNet,14.120332,1.1498449
FSNet,14.323799,1.1560582
FSNet,14.057363,1.1479038
FSNet,15.514515,1.1907382
FSNet,13.920772,1.1436633
FSNet,14.715173,1.1677654
FSNet,13.74091,1.1380155
FSNet,13.656407,1.1353365
FSNet,14.302606,1.1554152
FSNet,13.813651,1.1403085
FSNet,14.059688,1.1479757
FSNet,14.54486,1.1627096
FSNet,13.843163,1.1412354
FSNet,13.584527,1.1330445
FSNet,14.244809,1.1536566
FSNet,14.196705,1.1521876
FSNet,13.756036,1.1384933
FSNet,14.230544,1.1532215
FSNet,14.271967,1.1544838
FSNet,14.250645,1.1538345
FSNet,13.985717,1.1456847
FSNet,14.497885,1.1613046
FSNet,13.77689,1.1391512
FSNet,13.944543,1.1444043
FSNet,13.901519,1.1430622
FSNet,13.921721,1.143693
FSNet,14.29135,1.1550733
FSNet,14.238897,1.1534764
FSNet,14.098219,1.1491642
FSNet,13.579513,1.1328841
FSNet,13.830359,1.1408335
FSNet,14.1029215,1.149309
FSNet,14.609435,1.1646334
FSNet,13.855763,1.1416304
FSNet,14.17155,1.1514174
FSNet,14.002138,1.1461943
FSNet,13.950563,1.1445917
FSNet,14.145838,1.1506287
FSNet,14.124433,1.149971
FSNet,14.278488,1.1546823
FSNet,13.6536665,1.1352493
FSNet,13.9193945,1.1436204
FSNet,13.832887,1.1409128
FSNet,13.842107,1.1412022
FSNet,14.201024,1.1523197
FSNet,13.84033,1.1411464
FSNet,13.816549,1.1403996
FSNet,13.741237,1.1380258
FSNet,14.361789,1.1572086
FSNet,14.073979,1.1484169
FSNet,14.622777,1.1650299
FSNet,13.764255,1.1387527
FSNet,14.370227,1.1574637
FSNet,13.663579,1.1355644
FSNet,13.984832,1.1456573
FSNet,14.3796835,1.1577493
FSNet,14.336855,1.1564538
FSNet,14.336989,1.156458
FSNet,14.37814,1.1577027
FSNet,13.825343,1.1406759
FSNet,14.00291,1.1462183
FSNet,13.683844,1.136208
FSNet,17.189302,1.2352582
FSNet,14.206299,1.152481
FSNet,13.645922,1.1350029
FSNet,13.963985,1.1450094
FSNet,14.026189,1.1469396
FSNet,13.877075,1.142298
FSNet,16.853603,1.2266928
FSNet,14.149763,1.1507492
FSNet,14.379767,1.1577519
FSNet,14.055143,1.1478353
FSNet,14.12197,1.1498953
FSNet,14.51648,1.1618613
FSNet,14.81815,1.170794
FSNet,14.3668585,1.1573619
FSNet,14.545785,1.1627371
FSNet,13.99538,1.1459846
FSNet,14.607753,1.1645834
FSNet,14.19184,1.1520387
FSNet,15.728981,1.1967006
FSNet,14.739795,1.1684915
FSNet,14.295149,1.1551887
FSNet,13.970451,1.1452104
FSNet,14.104374,1.1493539
FSNet,14.325779,1.1561183
FSNet,13.62213,1.134245
FSNet,13.813959,1.1403182
FSNet,14.196899,1.1521935
FSNet,13.81613,1.1403863
FSNet,14.258655,1.1540786
FSNet,13.956264,1.1447692
FSNet,13.66022,1.1354578
FSNet,14.179816,1.1516706
FSNet,13.630384,1.1345081
FSNet,14.302274,1.155405
FSNet,13.851755,1.1415048
FSNet,14.382756,1.1578422
FSNet,13.778447,1.1392003
FSNet,13.833378,1.1409283
FSNet,13.766762,1.1388319
FSNet,14.086984,1.148818
FSNet,13.757323,1.138534
FSNet,13.892704,1.1427867
FSNet,14.3504505,1.1568655
FSNet,15.373482,1.1867722
FSNet,14.313989,1.1557606
FSNet,14.072141,1.1483601
FSNet,14.069439,1.1482768
FSNet,13.971006,1.1452277
FSNet,14.313258,1.1557385
FSNet,13.736307,1.13787
FSNet,14.269072,1.1543957
FSNet,14.282851,1.154815
FSNet,13.787361,1.1394812
FSNet,14.315648,1.1558111
FSNet,13.852266,1.1415209
FSNet,14.115667,1.1497014
FSNet,14.415868,1.1588408
FSNet,14.17687,1.1515803
FSNet,13.882998,1.1424832
FSNet,13.802767,1.1399661
FSNet,13.9693165,1.1451751
FSNet,13.770936,1.1389635
FSNet,14.260337,1.1541297
FSNet,13.575988,1.1327715
FSNet,14.258487,1.1540735
FSNet,13.917398,1.143558
FSNet,14.653226,1.1659333
FSNet,14.148713,1.1507169
FSNet,14.017879,1.1466823
FSNet,14.028015,1.1469963
FSNet,14.132914,1.1502317
FSNet,13.608072,1.1337966
FSNet,14.285903,1.1549077
FSNet,13.882126,1.1424559
FSNet,13.792042,1.1396285
FSNet,13.921321,1.1436805
FSNet,14.027486,1.1469798
FSNet,13.964356,1.145021
FSNet,13.759706,1.1386092
FSNet,13.840646,1.1411563
FSNet,14.096903,1.1491237
FSNet,14.433163,1.1593615
FSNet,13.95179,1.14463
FSNet,14.070039,1.1482953
FSNet,14.142057,1.1505126
FSNet,13.943939,1.1443855
FSNet,14.009269,1.1464155
FSNet,14.283053,1.154821
FSNet,14.147678,1.1506852
FSNet,14.306349,1.1555288
FSNet,13.878939,1.1423563
FSNet,14.379873,1.157755
FSNet,13.643258,1.1349181
FSNet,13.867461,1.141997
FSNet,14.172938,1.1514599
FSNet,14.130703,1.1501638
FSNet,14.227588,1.1531312
FSNet,14.518641,1.161926
FSNet,14.671287,1.1664681
FSNet,13.751001,1.1383343
FSNet,13.922681,1.1437229
FSNet,13.619135,1.1341496
FSNet,14.099406,1.1492008
FSNet,14.025312,1.1469126
FSNet,14.983904,1.175625
FSNet,13.960681,1.1449066
FSNet,13.889468,1.1426857
FSNet,14.594161,1.1641791
FSNet,14.306689,1.1555392
FSNet,13.865718,1.1419424
FSNet,14.004975,1.1462823
FSNet,13.8818655,1.1424478
FSNet,13.920973,1.1436696
FSNet,14.328578,1.1562032
FSNet,13.871382,1.1421198
FSNet,13.915458,1.1434975
FSNet,13.934465,1.1440903
FSNet,14.091205,1.1489481
FSNet,14.027757,1.1469883
FSNet,14.529194,1.1622416
FSNet,13.952799,1.1446613
FSNet,14.154645,1.1508989
FSNet,13.9104395,1.1433408
FSNet,14.016309,1.1466336
FSNet,14.428079,1.1592085
FSNet,13.950651,1.1445944
FSNet,13.708287,1.1369832
FSNet,14.015711,1.1466151
FSNet,13.843275,1.1412388
FSNet,14.5120535,1.1617289
FSNet,14.253991,1.1539365
FSNet,13.824989,1.1406648
FSNet,13.943668,1.144377
FSNet,14.076326,1.1484894
FSNet,13.834332,1.1409582
FSNet,13.855517,1.1416228
FSNet,13.605334,1.1337092
FSNet,14.107864,1.1494613
FSNet,13.865651,1.1419402
FSNet,14.464116,1.1602919
FSNet,13.755028,1.1384615
FSNet,15.3370495,1.1857418
FSNet,13.955735,1.1447527
FSNet,14.075061,1.1484503
FSNet,13.7816925,1.1393026
FSNet,14.112017,1.1495891
FSNet,14.306726,1.1555402
FSNet,13.891087,1.1427362
FSNet,13.507054,1.1305606
FSNet,13.931417,1.1439953
FSNet,14.1563425,1.150951
FSNet,13.711988,1.1371005
FSNet,14.328645,1.156205
FSNet,14.093335,1.1490138
FSNet,13.758587,1.1385739
FSNet,14.045155,1.1475265
FSNet,13.600021,1.1335396
FSNet,13.862937,1.1418552
FSNet,13.974532,1.1453372
FSNet,14.175111,1.1515265
FSNet,15.974401,1.2034246
FSNet,14.243006,1.1536016
FSNet,14.208163,1.152538
FSNet,13.791207,1.1396023
FSNet,14.359462,1.1571381
FSNet,14.413129,1.1587583
FSNet,13.808941,1.1401603
FSNet,13.6854515,1.1362591
FSNet,14.439862,1.1595631
FSNet,13.7713375,1.1389761
FSNet,13.79879,1.139841
FSNet,14.224749,1.1530446
FSNet,13.881997,1.142452
FSNet,14.497062,1.16128
FSNet,13.941148,1.1442986
FSNet,13.981716,1.1455605
FSNet,14.078542,1.1485577
FSNet,14.267998,1.154363
FSNet,14.032938,1.1471486
FSNet,14.092456,1.1489867
FSNet,14.329999,1.1562462
FSNet,13.957205,1.1447984
FSNet,13.523826,1.1310996
FSNet,14.013075,1.1465335
FSNet,13.765041,1.1387775
FSNet,14.089799,1.1489048
FSNet,15.48509,1.1899137
FSNet,13.725211,1.137519
FSNet,13.914862,1.1434789
FSNet,14.039561,1.1473535
FSNet,14.076782,1.1485034
FSNet,13.769505,1.1389183
FSNet,14.092748,1.1489956
FSNet,13.5689,1.1325446
FSNet,13.969458,1.1451795
FSNet,14.034627,1.1472008
FSNet,14.159094,1.1510354
FSNet,14.159305,1.151042
FSNet,13.674638,1.1359159
FSNet,14.285491,1.1548952
FSNet,14.541421,1.1626068
FSNet,13.949802,1.1445681
FSNet,13.9817,1.14556
FSNet,14.151214,1.1507937
FSNet,14.10333,1.1493217
FSNet,13.827972,1.1407585
FSNet,14.273411,1.1545278
FSNet,14.266723,1.1543242
FSNet,14.038144,1.1473097
FSNet,14.454316,1.1599976
FSNet,13.872387,1.1421512
FSNet,14.111105,1.149561
FSNet,13.820427,1.1405214
FSNet,14.088524,1.1488655
FSNet,14.025726,1.1469253
FSNet,13.9003,1.1430242
FSNet,13.744567,1.138131
FSNet,14.00618,1.1463197
FSNet,14.154504,1.1508946
FSNet,14.146959,1.1506631
FSNet,14.379622,1.1577475
FSNet,13.591716,1.1332743
FSNet,14.355702,1.1570245
FSNet,14.140184,1.1504551
FSNet,13.882142,1.1424565
FSNet,14.1236105,1.1499457
FSNet,14.068122,1.1482362
FSNet,14.362395,1.1572269
FSNet,13.9709835,1.145227
FSNet,14.03621,1.1472498
FSNet,14.366691,1.1573567
FSNet,13.824934,1.140663
FSNet,14.26594,1.1543003
FSNet,13.740638,1.1380069
FSNet,13.739833,1.1379814
FSNet,13.624064,1.1343067
FSNet,14.032391,1.1471317
FSNet,14.004443,1.1462659
FSNet,14.084793,1.1487504
FSNet,13.740278,1.1379955
FSNet,14.105884,1.1494004
FSNet,14.133341,1.1502448
FSNet,14.16693,1.1512758
FSNet,14.233339,1.1533068
FSNet,13.991537,1.1458654
FSNet,13.898482,1.1429673
FSNet,13.755955,1.1384908
FSNet,14.089805,1.1489049
FSNet,13.753452,1.1384118
FSNet,13.718094,1.1372938
FSNet,13.77241,1.13901
FSNet,13.76675,1.1388314
FSNet,14.174806,1.1515172
FSNet,13.677079,1.1359934
FSNet,14.012946,1.1465294
FSNet,14.437432,1.15949
FSNet,14.028085,1.1469984
FSNet,14.286124,1.1549144
FSNet,14.178828,1.1516403
FSNet,14.1442795,1.1505809
FSNet,14.547774,1.1627965
FSNet,13.925177,1.1438007
FSNet,13.560989,1.1322913
FSNet,14.705165,1.1674699
FSNet,13.906195,1.1432083
FSNet,14.060974,1.1480154
FSNet,14.259675,1.1541096
FSNet,14.120645,1.1498545
FSNet,14.202278,1.152358
FSNet,13.761269,1.1386585
FSNet,14.072827,1.1483814
FSNet,14.546979,1.1627728
FSNet,13.993691,1.1459323
FSNet,13.635333,1.1346657
FSNet,13.57244,1.1326579
FSNet,13.644286,1.1349509
FSNet,14.011129,1.1464732
FSNet,13.787814,1.1394954
FSNet,14.404204,1.1584892
FSNet,14.051194,1.1477132
FSNet,13.595431,1.133393
FSNet,13.694538,1.1365474
FSNet,14.290915,1.15506
FSNet,14.462741,1.1602507
FSNet,14.264432,1.1542544
FSNet,13.796227,1.1397604
FSNet,14.089165,1.1488853
FSNet,13.740479,1.1380019
FSNet,14.178003,1.151615
FSNet,13.918532,1.1435934
FSNet,14.141014,1.1504805
FSNet,13.98372,1.1456227
FSNet,13.800157,1.139884
FSNet,14.037033,1.1472753
FSNet,14.253646,1.153926
FSNet,14.503097,1.1614608
FSNet,14.396184,1.1582474
FSNet,13.806122,1.1400717
FSNet,14.121098,1.1498685
FSNet,13.992745,1.145903
FSNet,13.863984,1.141888
FSNet,14.013953,1.1465607
FSNet,14.098306,1.149167
FSNet,14.180976,1.1517061
FSNet,14.072521,1.1483719
FSNet,14.016772,1.146648
FSNet,13.9019985,1.1430773
FSNet,13.883183,1.1424891
FSNet,13.965171,1.1450462
FSNet,13.86991,1.1420736
FSNet,14.001447,1.1461729
FSNet,14.177093,1.1515871
FSNet,13.78689,1.1394663
FSNet,14.151581,1.150805
FSNet,13.70707,1.1369447
FSNet,14.015271,1.1466016
FSNet,13.621134,1.1342132
FSNet,13.696218,1.1366006
FSNet,13.806194,1.140074
FSNet,14.120327,1.1498448
FSNet,13.765424,1.1387895
FSNet,13.743046,1.138083
FSNet,14.539969,1.1625634
FSNet,13.984148,1.145636
FSNet,13.604104,1.13367
FSNet,13.934297,1.144085
FSNet,14.387993,1.1580002
FSNet,14.184805,1.1518234
FSNet,14.103252,1.1493193
FSNet,14.5843725,1.1638877
FSNet,13.953473,1.1446823
FSNet,14.323108,1.1560372
FSNet,14.054709,1.1478219
FSNet,14.005757,1.1463066
FSNet,13.820494,1.1405236
FSNet,13.890864,1.1427293
FSNet,14.064857,1.1481353
FSNet,14.239566,1.1534967
FSNet,14.214412,1.1527289
FSNet,13.547721,1.1318662
FSNet,14.157683,1.1509922
FSNet,13.823569,1.1406202
FSNet,13.953513,1.1446836
FSNet,14.309759,1.1556324
FSNet,14.678114,1.1666702
FSNet,13.943438,1.1443698
FSNet,13.975439,1.1453655
FSNet,14.152207,1.1508242
FSNet,13.868578,1.1420319
FSNet,13.93999,1.1442624
FSNet,14.483829,1.1608834
FSNet,14.158852,1.151028
FSNet,14.166999,1.1512779
FSNet,13.9127,1.1434114
FSNet,14.060945,1.1480145
FSNet,13.747851,1.1382349
FSNet,13.778378,1.1391981
FSNet,14.00551,1.1462989
FSNet,14.249341,1.1537948
FSNet,13.923507,1.1437486
FSNet,14.014422,1.1465752
FSNet,13.745236,1.1381522
FSNet,13.948815,1.1445373
FSNet,14.414435,1.1587976
FSNet,14.036792,1.1472678
FSNet,13.936315,1.144148
FSNet,13.909189,1.1433018
FSNet,14.149022,1.1507264
FSNet,14.238657,1.1534691
FSNet,14.386628,1.157959
FSNet,14.105963,1.1494027
FSNet,13.88993,1.1427001
FSNet,14.196462,1.1521801
FSNet,13.676461,1.1359737
FSNet,13.753098,1.1384006
FSNet,14.197338,1.1522069
FSNet,13.924543,1.143781
FSNet,13.669775,1.1357614
FSNet,13.753267,1.1384059
FSNet,13.768137,1.1388751
FSNet,13.684666,1.1362342
FSNet,14.175073,1.1515253
FSNet,13.935592,1.1441255
FSNet,14.33049,1.1562611
FSNet,14.074207,1.1484239
FSNet,14.258804,1.1540831
FSNet,13.967023,1.1451038
FSNet,13.762988,1.1387128
FSNet,13.989131,1.1457907
FSNet,13.632447,1.1345738
FSNet,13.750952,1.1383327
FSNet,14.202576,1.1523671
FSNet,13.498567,1.1302876
FSNet,14.254058,1.1539385
FSNet,14.194667,1.1521252
FSNet,14.188162,1.1519262
FSNet,13.924447,1.143778
FSNet,13.790422,1.1395776
FSNet,14.04511,1.1475252
FSNet,14.135582,1.1503137
FSNet,14.212301,1.1526644
FSNet,14.168965,1.1513381
FSNet,14.245226,1.1536694
FSNet,13.834497,1.1409634
FSNet,13.893327,1.1428063
FSNet,14.078459,1.1485552
FSNet,13.916157,1.1435193
FSNet,14.033784,1.1471748
FSNet,13.724834,1.1375071
FSNet,14.150403,1.1507688
FSNet,13.843589,1.1412487
FSNet,14.239614,1.1534982
FSNet,13.839137,1.141109
FSNet,14.181784,1.1517309
FSNet,14.476285,1.1606572
FSNet,14.313071,1.1557329
FSNet,14.037443,1.147288
FSNet,14.139638,1.1504383
FSNet,14.109538,1.1495128
FSNet,14.474378,1.1606
FSNet,14.218124,1.1528423
FSNet,14.446208,1.1597539
FSNet,14.003608,1.14624
FSNet,14.058389,1.1479355
FSNet,14.435313,1.1594262
FSNet,14.085256,1.1487647
FSNet,14.274443,1.1545591
FSNet,13.733032,1.1377665
FSNet,13.608825,1.1338207
FSNet,14.377954,1.1576971
FSNet,14.049724,1.1476678
FSNet,14.033614,1.1471696
FSNet,13.991163,1.1458539
FSNet,14.015708,1.146615
FSNet,13.761382,1.1386621
FSNet,13.656025,1.1353244
FSNet,14.171601,1.1514189
FSNet,13.964103,1.1450131
FSNet,13.806566,1.1400857
FSNet,14.466374,1.1603597
FSNet,14.208385,1.1525447
FSNet,13.830962,1.1408525
FSNet,13.927089,1.1438603
FSNet,13.80262,1.1399615
FSNet,13.962706,1.1449696
FSNet,13.983009,1.1456007
FSNet,14.125666,1.1500089
FSNet,14.027586,1.1469829
FSNet,14.134488,1.1502801
FSNet,13.776724,1.139146
FSNet,14.464162,1.1602932
FSNet,16.99362,1.2302859
FSNet,14.187134,1.1518947
FSNet,13.8939495,1.1428257
FSNet,14.25816,1.1540635
FSNet,13.549345,1.1319183
FSNet,13.930738,1.1439742
FSNet,14.070747,1.1483172
FSNet,14.234973,1.1533567
FSNet,13.842598,1.1412176
FSNet,14.373984,1.1575772
FSNet,13.8830185,1.142484
FSNet,14.260819,1.1541445
FSNet,13.620377,1.1341891
FSNet,14.292199,1.155099
FSNet,13.961871,1.1449436
FSNet,14.197902,1.1522242
FSNet,13.821761,1.1405634
FSNet,14.160647,1.1510831
FSNet,13.959832,1.1448802
FSNet,14.393338,1.1581615
FSNet,14.224712,1.1530435
FSNet,14.005795,1.1463077
FSNet,14.222272,1.152969
FSNet,14.199407,1.1522702
FSNet,14.339614,1.1565374
FSNet,14.140281,1.150458
FSNet,13.841758,1.1411912
FSNet,14.426536,1.159162
FSNet,14.060682,1.1480064
FSNet,14.157933,1.1509999
FSNet,14.088066,1.1488514
FSNet,13.821977,1.1405702
FSNet,13.885873,1.1425732
FSNet,14.03186,1.1471152
FSNet,14.407693,1.1585945
FSNet,14.008606,1.146395
FSNet,13.894007,1.1428275
FSNet,13.844981,1.1412923
FSNet,13.878764,1.1423508
FSNet,14.4394655,1.1595511
FSNet,14.096192,1.1491019
FSNet,14.129866,1.150138
FSNet,14.209106,1.1525668
FSNet,13.870384,1.1420885
FSNet,14.028272,1.1470041
FSNet,14.155822,1.150935
FSNet,14.052866,1.1477649
FSNet,14.266508,1.1543177
FSNet,14.204718,1.1524326
FSNet,13.69864,1.1366775
FSNet,13.82581,1.1406906
FSNet,13.95446,1.144713
FSNet,14.217164,1.152813
FSNet,14.247376,1.1537349
FSNet,14.164009,1.1511862
FSNet,14.090078,1.1489134
FSNet,13.8472185,1.1413625
FSNet,14.278636,1.1546867
FSNet,14.293003,1.1551235
FSNet,13.883625,1.1425029
FSNet,14.129877,1.1501384
FSNet,14.344787,1.156694
FSNet,13.959808,1.1448795
FSNet,14.115167,1.149686
FSNet,14.171331,1.1514107
FSNet,14.003801,1.146246
FSNet,13.87647,1.142279
FSNet,13.981307,1.1455477
FSNet,13.848924,1.1414161
FSNet,13.870918,1.1421052
FSNet,15.982876,1.2036549
FSNet,13.64117,1.1348516
FSNet,13.981586,1.1455564
FSNet,13.696518,1.1366102
FSNet,13.991531,1.1458652
FSNet,13.955428,1.1447432
FSNet,14.29377,1.1551468
FSNet,14.439681,1.1595576
FSNet,15.776554,1.1980121
FSNet,13.561507,1.132308
FSNet,14.148784,1.1507192
FSNet,16.495089,1.2173547
FSNet,13.926322,1.1438364
FSNet,13.689911,1.1364006
FSNet,14.077939,1.1485391
FSNet,14.125671,1.1500092
FSNet,14.152536,1.1508343
FSNet,15.671127,1.1951002
FSNet,14.0473,1.1475929
FSNet,14.0240755,1.1468742
FSNet,13.928571,1.1439066
FSNet,14.18745,1.1519043
FSNet,14.058143,1.147928
FSNet,13.881236,1.1424282
FSNet,14.573424,1.1635616
FSNet,14.2006445,1.1523081
FSNet,14.248056,1.1537557
FSNet,15.491087,1.1900818
FSNet,14.163682,1.1511762
FSNet,13.870694,1.1420982
FSNet,14.072128,1.1483598
FSNet,14.388162,1.1580054
FSNet,14.092921,1.149001
FSNet,13.744649,1.1381336
FSNet,14.030844,1.1470838
FSNet,14.3552065,1.1570095
FSNet,14.200086,1.1522909
FSNet,14.5142355,1.1617942
FSNet,14.052591,1.1477565
FSNet,14.023736,1.1468637
FSNet,13.8959,1.1428866
FSNet,13.764529,1.1387614
FSNet,13.748793,1.1382645
FSNet,14.014651,1.1465822
FSNet,13.924533,1.1437806
FSNet,13.657413,1.1353685
FSNet,14.127988,1.1500803
FSNet,14.153915,1.1508766
FSNet,13.774978,1.1390909
FSNet,14.040383,1.1473789
FSNet,14.054568,1.1478175
FSNet,15.412376,1.1878695
FSNet,14.232452,1.1532798
FSNet,13.755092,1.1384635
FSNet,14.085637,1.1487765
FSNet,13.978485,1.1454601
FSNet,13.634508,1.1346395
FSNet,13.721843,1.1374124
FSNet,14.123352,1.1499377
FSNet,13.917602,1.1435643
FSNet,14.137079,1.1503597
FSNet,14.285334,1.1548904
FSNet,13.547743,1.1318669
FSNet,13.875899,1.1422611
FSNet,13.996482,1.1460189
FSNet,14.237906,1.1534461
FSNet,13.752411,1.1383789
FSNet,14.202332,1.1523596
FSNet,13.865116,1.1419235
FSNet,14.22624,1.1530901
FSNet,14.488982,1.1610379
FSNet,13.871827,1.1421337
FSNet,14.101895,1.1492774
FSNet,13.6682,1.1357113
FSNet,14.241253,1.1535482
FSNet,14.05899,1.1479541
FSNet,13.675838,1.1359539
FSNet,14.349583,1.1568393
FSNet,14.275864,1.1546024
FSNet,14.172919,1.1514593
FSNet,14.116283,1.1497203
FSNet,13.995676,1.1459938
FSNet,14.133766,1.150258
FSNet,13.933948,1.1440742
FSNet,14.268866,1.1543895
FSNet,13.8770275,1.1422964
FSNet,14.266754,1.1543251
FSNet,13.952987,1.1446671
FSNet,14.113906,1.1496472
FSNet,13.915135,1.1434875
FSNet,13.821973,1.14057
FSNet,13.997637,1.1460547
FSNet,14.406081,1.1585459
FSNet,13.821011,1.1405398
FSNet,13.651829,1.1351908
FSNet,14.188938,1.1519499
FSNet,14.222704,1.1529821
FSNet,14.3079,1.1555759
FSNet,13.747573,1.138226
FSNet,14.004336,1.1462625
FSNet,13.541132,1.131655
FSNet,13.971277,1.1452361
FSNet,13.982938,1.1455984
FSNet,13.772803,1.1390224
FSNet,14.730894,1.1682291
FSNet,13.5317135,1.1313528
FSNet,13.608619,1.1338141
FSNet,14.25071,1.1538365
FSNet,13.705022,1.1368797
FSNet,13.6503725,1.1351445
FSNet,14.080276,1.1486112
FSNet,13.732372,1.1377456
FSNet,14.053596,1.1477875
FSNet,13.798853,1.139843
FSNet,14.125357,1.1499994
FSNet,14.001733,1.1461818
FSNet,13.771909,1.1389941
FSNet,14.045214,1.1475284
FSNet,13.632784,1.1345845
FSNet,13.977549,1.145431
FSNet,13.718816,1.1373166
FSNet,14.236135,1.1533921
FSNet,13.64254,1.1348952
FSNet,14.28703,1.1549419
FSNet,13.878413,1.1423398
FSNet,14.004625,1.1462715
FSNet,13.888508,1.1426556
FSNet,14.231293,1.1532444
FSNet,14.068381,1.1482441
FSNet,14.001911,1.1461873
FSNet,13.871609,1.1421268
FSNet,13.612126,1.1339259
FSNet,13.796816,1.1397789
FSNet,13.587483,1.133139
FSNet,13.818513,1.1404613
FSNet,14.1900215,1.151983
FSNet,13.89665,1.1429101
FSNet,14.030412,1.1470704
FSNet,13.887702,1.1426303
FSNet,14.47375,1.1605811
FSNet,14.529646,1.162255
FSNet,14.218473,1.152853
FSNet,13.961502,1.1449322
FSNet,13.645921,1.1350029
FSNet,13.7985525,1.1398336
FSNet,14.362504,1.1572301
FSNet,14.123352,1.1499377
FSNet,13.879868,1.1423854
FSNet,13.743547,1.1380988
FSNet,14.024826,1.1468974
FSNet,14.270801,1.1544484
