Bus,Case,Projection,Weights,Seed,Checkpoint,Objective_Deviation_pct,Max_Eq,Mean_Eq,Max_Ineq,Mean_Ineq,Max_Violation,Feasibility_Rate,Inference_Time_s
162,pglib_opf_case162_ieee_dtc,voltage,nominal,5,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_voltage_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed5_20260922_224550.pth,-49.044105987548825,0.3848640991747379,0.08753544143587351,13.160784322738648,0.13294297114759684,13.160784322738648,0.0,1.4482811093330384e-07
162,pglib_opf_case162_ieee_dtc,generation,nominal,1,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_generation_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed1_20260922_225247.pth,-36.62321907043457,0.4756121385395527,0.12991172867268325,20.1387734336853,0.10159975328296424,20.1387734336853,0.0,1.7000315710902214e-07
162,pglib_opf_case162_ieee_dtc,generation,nominal,2,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_generation_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed2_20260922_225947.pth,-34.918733491897584,0.49639114558696745,0.09509519754350185,13.464103420257569,0.0843818244934082,13.464103420257569,0.0,1.6690604388713837e-07
162,pglib_opf_case162_ieee_dtc,generation,nominal,3,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_generation_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed3_20260922_230630.pth,-36.551635566711425,0.4790471281707287,0.13008671416342257,20.710760290145874,0.10154305281490088,20.710760290145874,0.0,1.6781222075223924e-07
162,pglib_opf_case162_ieee_dtc,generation,nominal,4,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_generation_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed4_20260922_231319.pth,-38.22822003555298,0.41981915137171744,0.10673986310511828,14.871434175491332,0.10131634087115526,14.871434175491332,0.0,1.6631186008453369e-07
162,pglib_opf_case162_ieee_dtc,generation,nominal,5,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_generation_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed5_20260922_232003.pth,-36.60048129272461,0.4302081665992737,0.10059520100802183,14.155367130279542,0.09100426761806012,14.155367130279542,0.0,2.3132702335715295e-07
162,pglib_opf_case162_ieee_dtc,full,nominal,1,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed1_20260922_232632.pth,-36.42193368911743,0.4417434424161911,0.1035694011002779,15.298647565841675,0.07774130056798458,15.298647565841675,0.0,2.0117592066526413e-07
162,pglib_opf_case162_ieee_dtc,full,nominal,2,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed2_20260922_233317.pth,-36.541720447540285,0.384049947142601,0.10245113126188517,14.940921075820922,0.0781172887161374,14.940921075820922,0.0,2.4004606530070305e-07
162,pglib_opf_case162_ieee_dtc,full,nominal,3,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed3_20260922_233951.pth,-37.24180112457275,0.48890867638587954,0.1301891739666462,17.680080238342285,0.10033508060127497,17.680080238342285,0.0,1.9664410501718522e-07
162,pglib_opf_case162_ieee_dtc,full,nominal,4,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed4_20260922_234625.pth,-38.49899133682251,0.43591673639416695,0.11964516271650791,15.431457273483277,0.07625674165040254,15.431457273483277,0.0,1.8626218661665917e-07
162,pglib_opf_case162_ieee_dtc,full,nominal,5,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_nominal_pglib_opf_case162_ieee_dtc_10000epochs_seed5_20260922_235253.pth,-37.96418192672729,0.412870745241642,0.10557405454665422,14.94892367553711,0.0898233341127634,14.94892367553711,0.0,1.8656486645340919e-07
162,pglib_opf_case162_ieee_dtc,full,equal,1,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_equal_pglib_opf_case162_ieee_dtc_10000epochs_seed1_20260922_235930.pth,-100.0,5.628788415908813,0.25856647093594076,1.090912088394165,0.00709832251816988,5.628788415908813,0.0,1.8934300169348716e-07
162,pglib_opf_case162_ieee_dtc,full,equal,2,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_equal_pglib_opf_case162_ieee_dtc_10000epochs_seed2_20260923_000612.pth,-100.0,6.705977774620056,0.3166893390119076,1.4290736465454101,0.01951014979183674,6.705977774620056,0.0,2.1946895867586135e-07
162,pglib_opf_case162_ieee_dtc,full,equal,3,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_equal_pglib_opf_case162_ieee_dtc_10000epochs_seed3_20260923_001246.pth,-100.0,6.7026185131073,0.31688665395975113,1.3965480890274047,0.019642205957323314,6.7026185131073,0.0,1.9246479496359825e-07
162,pglib_opf_case162_ieee_dtc,full,equal,4,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_equal_pglib_opf_case162_ieee_dtc_10000epochs_seed4_20260923_001924.pth,-100.0,5.610489192962646,0.2577796622663736,1.0919824953079225,0.00722175749624148,5.610489192962646,0.0,3.912188112735748e-07
162,pglib_opf_case162_ieee_dtc,full,equal,5,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_equal_pglib_opf_case162_ieee_dtc_10000epochs_seed5_20260923_002553.pth,-100.0,5.635632078170777,0.26011697965860364,1.0924385180473328,0.007058070654515177,5.635632078170777,0.0,2.790028229355812e-07
162,pglib_opf_case162_ieee_dtc,full,inequality,1,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_inequality_pglib_opf_case162_ieee_dtc_10000epochs_seed1_20260923_003228.pth,-100.0,7.674145278930664,0.3061203372478485,0.038198381662368774,7.706077303737402e-05,7.674145278930664,0.0,1.9790837541222572e-07
162,pglib_opf_case162_ieee_dtc,full,inequality,2,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_inequality_pglib_opf_case162_ieee_dtc_10000epochs_seed2_20260923_003902.pth,-100.0,7.63233888912201,0.30753380808234215,0.0372883879840374,8.544657447782811e-05,7.63233888912201,0.0,1.932368613779545e-07
162,pglib_opf_case162_ieee_dtc,full,inequality,3,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_inequality_pglib_opf_case162_ieee_dtc_10000epochs_seed3_20260923_004535.pth,-100.0,7.660564750671386,0.3073468415439129,0.03613895210623741,7.423497700074222e-05,7.660564750671386,0.0,2.8682686388492585e-07
162,pglib_opf_case162_ieee_dtc,full,inequality,4,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_inequality_pglib_opf_case162_ieee_dtc_10000epochs_seed4_20260923_005210.pth,-100.0,7.625583258628845,0.30589298579096796,0.03785312679409981,9.627187386649894e-05,7.625583258628845,0.0,2.586403861641884e-07
162,pglib_opf_case162_ieee_dtc,full,inequality,5,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_inequality_pglib_opf_case162_ieee_dtc_10000epochs_seed5_20260923_005846.pth,-100.0,7.6717087802886965,0.3084360452592373,0.03630732932686806,7.190844058641233e-05,7.6717087802886965,0.0,1.920941285789013e-07
162,pglib_opf_case162_ieee_dtc,full,physics,1,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_physics_pglib_opf_case162_ieee_dtc_10000epochs_seed1_20260923_010601.pth,-40.593318241119384,0.79240972417593,0.14685606488585473,0.8816497746706009,0.022737508850172162,0.890186587870121,0.0,1.9532395526766776e-07
162,pglib_opf_case162_ieee_dtc,full,physics,2,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_physics_pglib_opf_case162_ieee_dtc_10000epochs_seed2_20260923_011250.pth,-40.11617485427856,0.8080040393471718,0.14638254292309283,0.8815370850563049,0.022678261836990714,0.8893888832926751,0.0,1.8195435404777528e-07
162,pglib_opf_case162_ieee_dtc,full,physics,3,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_physics_pglib_opf_case162_ieee_dtc_10000epochs_seed3_20260923_011928.pth,-42.961071838378906,0.8239597302079201,0.15359853279590607,0.8813841246962547,0.023345312539488076,0.8828725478053093,0.0,1.917281188070774e-07
162,pglib_opf_case162_ieee_dtc,full,physics,4,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_physics_pglib_opf_case162_ieee_dtc_10000epochs_seed4_20260923_012604.pth,-44.232326168060304,0.790609729886055,0.15446215957403184,0.8816888344287872,0.024040285900235176,0.8898702793717385,0.0,1.9941572099924088e-07
162,pglib_opf_case162_ieee_dtc,full,physics,5,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_physics_pglib_opf_case162_ieee_dtc_10000epochs_seed5_20260923_013240.pth,-47.447801483154294,0.7677508940696717,0.19892092323303223,0.8832928641438484,0.03577659734711051,0.8931008528470993,0.0,1.9385479390621186e-07
162,pglib_opf_case162_ieee_dtc,full,objective,1,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_objective_pglib_opf_case162_ieee_dtc_10000epochs_seed1_20260923_013912.pth,-81.39177591705322,0.7373117387890816,0.2046352210789919,20.801976795196534,0.11784553274512291,20.801976795196534,0.0,1.8639303743839264e-07
162,pglib_opf_case162_ieee_dtc,full,objective,2,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_objective_pglib_opf_case162_ieee_dtc_10000epochs_seed2_20260923_014545.pth,-81.61299925994874,0.6393681656718254,0.20284740905463697,15.041000234603882,0.09336577386409044,15.041000234603882,0.0,1.8610013648867607e-07
162,pglib_opf_case162_ieee_dtc,full,objective,3,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_objective_pglib_opf_case162_ieee_dtc_10000epochs_seed3_20260923_015216.pth,-81.421855758667,0.6530434911847115,0.20592142659425736,20.47659899711609,0.11612194335460663,20.47659899711609,0.0,2.8480216860771177e-07
162,pglib_opf_case162_ieee_dtc,full,objective,4,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_objective_pglib_opf_case162_ieee_dtc_10000epochs_seed4_20260923_015854.pth,-81.32468845367431,0.6093795236945152,0.18882730373740197,20.856641717910765,0.09592558170109987,20.856641717910765,0.0,2.0664697512984277e-07
162,pglib_opf_case162_ieee_dtc,full,objective,5,model/controlled_ablation_20260922/iss_4090/case162/best_controlled_full_objective_pglib_opf_case162_ieee_dtc_10000epochs_seed5_20260923_020532.pth,-81.61138325500488,0.5766857229471206,0.20269035965204238,14.140112230300904,0.09297785744816064,14.140112230300904,0.0,2.1983077749609948e-07
300,pglib_opf_case300_ieee,none,nominal,1,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_none_nominal_pglib_opf_case300_ieee_10000epochs_seed1_20260922_190527.pth,-388.92541491699217,1.1834711338281632,0.1420770262181759,59.2239772644043,0.7880423507690429,59.2239772644043,0.0,3.356160596013069e-07
300,pglib_opf_case300_ieee,none,nominal,2,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_none_nominal_pglib_opf_case300_ieee_10000epochs_seed2_20260922_191306.pth,-454.3295954284668,1.0030108574032783,0.13692735370993614,55.52584273910522,0.8049973747730255,55.52584273910522,0.0,1.5282956883311272e-07
300,pglib_opf_case300_ieee,none,nominal,3,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_none_nominal_pglib_opf_case300_ieee_10000epochs_seed3_20260922_192042.pth,-406.3121870117188,1.0677694393396377,0.14794897004961968,56.67908472442627,0.8229146884679794,56.67908472442627,0.0,1.212647184729576e-07
300,pglib_opf_case300_ieee,none,nominal,4,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_none_nominal_pglib_opf_case300_ieee_10000epochs_seed4_20260922_192828.pth,-382.86255053710937,1.4168167035579682,0.14644219125807284,59.7343320236206,0.8015727580189705,59.7343320236206,0.0,1.215348020195961e-07
300,pglib_opf_case300_ieee,none,nominal,5,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_none_nominal_pglib_opf_case300_ieee_10000epochs_seed5_20260922_193712.pth,-406.2304995727539,1.2838797709941865,0.15876494719088077,57.863603931427,0.7950183343291283,57.863603931427,0.0,1.336229033768177e-07
300,pglib_opf_case300_ieee,voltage,nominal,1,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_voltage_nominal_pglib_opf_case300_ieee_10000epochs_seed1_20260922_194635.pth,-389.4963460083008,1.7783105101585388,0.13890984766185283,60.51423719787598,0.7500020201206208,60.51423719787598,0.0,3.3534225076437e-07
300,pglib_opf_case300_ieee,voltage,nominal,2,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_voltage_nominal_pglib_opf_case300_ieee_10000epochs_seed2_20260922_195711.pth,-429.393108215332,1.3233416633605957,0.1424331465959549,63.557527297973635,0.7964376494884491,63.557527297973635,0.0,2.1733297035098076e-07
300,pglib_opf_case300_ieee,voltage,nominal,3,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_voltage_nominal_pglib_opf_case300_ieee_10000epochs_seed3_20260922_200513.pth,-465.3078907470703,1.390636757016182,0.14421307793259622,62.94017260742187,0.8109350638985634,62.94017260742187,0.0,1.4876900240778922e-07
300,pglib_opf_case300_ieee,voltage,nominal,4,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_voltage_nominal_pglib_opf_case300_ieee_10000epochs_seed4_20260922_201302.pth,-395.42278024291994,0.987464340209961,0.1396468852609396,61.53596292114258,0.7668503867983818,61.53596292114258,0.0,1.715170219540596e-07
300,pglib_opf_case300_ieee,voltage,nominal,5,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_voltage_nominal_pglib_opf_case300_ieee_10000epochs_seed5_20260922_202040.pth,-439.62879434204103,1.024809492588043,0.1391540726572275,63.2453913269043,0.7310919718146324,63.2453913269043,0.0,1.525827683508396e-07
300,pglib_opf_case300_ieee,generation,nominal,1,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_generation_nominal_pglib_opf_case300_ieee_10000epochs_seed1_20260922_202830.pth,53.79178260421753,1.0599610192775726,0.1438971992135048,27.948387619018554,0.06914617582410575,27.948387619018554,0.0,1.694289967417717e-07
300,pglib_opf_case300_ieee,generation,nominal,2,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_generation_nominal_pglib_opf_case300_ieee_10000epochs_seed2_20260922_203606.pth,58.6215295791626,0.8962142250537872,0.141030236274004,29.64866335296631,0.07160798742622138,29.64866335296631,0.0,1.6857730224728584e-07
300,pglib_opf_case300_ieee,generation,nominal,3,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_generation_nominal_pglib_opf_case300_ieee_10000epochs_seed3_20260922_204331.pth,55.44475086593628,0.9676654341220856,0.13489514677226544,29.58589697265625,0.06823260038346052,29.58589697265625,0.0,1.8031010404229165e-07
300,pglib_opf_case300_ieee,generation,nominal,4,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_generation_nominal_pglib_opf_case300_ieee_10000epochs_seed4_20260922_205112.pth,54.594208568572995,1.2262895451188087,0.13997272455692292,26.745738174438475,0.06764431484043598,26.745738174438475,0.0,1.796348951756954e-07
300,pglib_opf_case300_ieee,generation,nominal,5,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_generation_nominal_pglib_opf_case300_ieee_10000epochs_seed5_20260922_205849.pth,55.33425633239746,0.9260167019963265,0.13718516813218593,29.581982917785645,0.06680365731567145,29.581982917785645,0.0,1.6630813479423523e-07
300,pglib_opf_case300_ieee,full,nominal,1,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_nominal_pglib_opf_case300_ieee_10000epochs_seed1_20260922_210638.pth,52.74016729736328,0.8881320229768753,0.13935871341824532,26.337665016174316,0.06368714852631092,26.337665016174316,0.0,2.7190567925572396e-07
300,pglib_opf_case300_ieee,full,nominal,2,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_nominal_pglib_opf_case300_ieee_10000epochs_seed2_20260922_211416.pth,59.255025424957275,0.8982525637745857,0.13740416461229324,26.739309074401856,0.07107480853050947,26.739309074401856,0.0,2.0398804917931556e-07
300,pglib_opf_case300_ieee,full,nominal,3,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_nominal_pglib_opf_case300_ieee_10000epochs_seed3_20260922_212148.pth,57.44785457992554,1.1126017208695411,0.13788836811482907,27.193084991455077,0.07032539678364992,27.193084991455077,0.0,2.555041573941708e-07
300,pglib_opf_case300_ieee,full,nominal,4,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_nominal_pglib_opf_case300_ieee_10000epochs_seed4_20260922_212938.pth,54.433865467071534,1.0791190382242202,0.13936396975815296,25.3593833694458,0.06611502449959517,25.3593833694458,0.0,1.9385013729333879e-07
300,pglib_opf_case300_ieee,full,nominal,5,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_nominal_pglib_opf_case300_ieee_10000epochs_seed5_20260922_213727.pth,54.090294128417966,0.9594422898888588,0.13529024982452392,25.98239971923828,0.06360171346366406,25.98239971923828,0.0,1.9515026360750198e-07
300,pglib_opf_case300_ieee,full,equal,1,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_equal_pglib_opf_case300_ieee_10000epochs_seed1_20260922_190120.pth,-100.0,4.514457118749618,0.48622817116975786,0.883553681075573,0.020197470480576157,4.514457118749618,0.0,1.958981156349182e-07
300,pglib_opf_case300_ieee,full,equal,2,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_equal_pglib_opf_case300_ieee_10000epochs_seed2_20260922_190925.pth,-100.0,4.491332446336746,0.4630208110809326,0.8821549425125123,0.011569265698082745,4.491332446336746,0.0,1.9327504560351372e-07
300,pglib_opf_case300_ieee,full,equal,3,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_equal_pglib_opf_case300_ieee_10000epochs_seed3_20260922_191658.pth,-100.0,4.5296818346977235,0.45515551301836965,0.881177543759346,0.009390049798414112,4.5296818346977235,0.0,2.0223483443260193e-07
300,pglib_opf_case300_ieee,full,equal,4,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_equal_pglib_opf_case300_ieee_10000epochs_seed4_20260922_192434.pth,-100.0,4.528290790557861,0.46673576945066453,0.8824994499087334,0.013224898342974484,4.528290790557861,0.0,1.9470881670713425e-07
300,pglib_opf_case300_ieee,full,equal,5,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_equal_pglib_opf_case300_ieee_10000epochs_seed5_20260922_193236.pth,-100.0,4.512659065246582,0.4526206030845642,0.8823416829109192,0.009398503229022026,4.512659065246582,0.0,1.9695889204740525e-07
300,pglib_opf_case300_ieee,full,inequality,1,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_inequality_pglib_opf_case300_ieee_10000epochs_seed1_20260922_194123.pth,-100.0,4.512259434461594,0.4537892765402794,0.4078795385658741,0.0017288010400952772,4.512259434461594,0.0,1.976420171558857e-07
300,pglib_opf_case300_ieee,full,inequality,2,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_inequality_pglib_opf_case300_ieee_10000epochs_seed2_20260922_195123.pth,-100.0,4.579389744281769,0.46715756395459174,0.5728925074338913,0.0021133809133898466,4.579389744281769,0.0,1.8915999680757523e-07
300,pglib_opf_case300_ieee,full,inequality,3,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_inequality_pglib_opf_case300_ieee_10000epochs_seed3_20260922_200050.pth,-100.0,4.533043574333191,0.46404748094081877,0.5096749061346054,0.0026224495351780206,4.533043574333191,0.0,3.965673968195915e-07
300,pglib_opf_case300_ieee,full,inequality,4,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_inequality_pglib_opf_case300_ieee_10000epochs_seed4_20260922_200840.pth,-100.0,4.502680531978607,0.4757827981710434,0.5374744573831558,0.0028403864689171316,4.502680531978607,0.0,2.7666985988616944e-07
300,pglib_opf_case300_ieee,full,inequality,5,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_inequality_pglib_opf_case300_ieee_10000epochs_seed5_20260922_201620.pth,-100.0,4.974556173324585,0.4709966298341751,0.5407454398274422,0.0024108989497181026,4.974556173324585,0.0,2.0027020946145058e-07
300,pglib_opf_case300_ieee,full,physics,1,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_physics_pglib_opf_case300_ieee_10000epochs_seed1_20260922_202408.pth,72.31646626663208,1.0611679652929307,0.1967009513825178,0.8835679891705513,0.024497797649353743,1.074723344683647,0.0,1.8779374659061432e-07
300,pglib_opf_case300_ieee,full,physics,2,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_physics_pglib_opf_case300_ieee_10000epochs_seed2_20260922_203147.pth,65.83093753814697,1.4500190151929855,0.15932947935163974,0.8835728167295456,0.015937352806329727,1.4500190151929855,0.0,1.877676695585251e-07
300,pglib_opf_case300_ieee,full,physics,3,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_physics_pglib_opf_case300_ieee_10000epochs_seed3_20260922_203921.pth,61.47460735321045,0.9634261972904206,0.1538004240691662,0.8832273496389389,0.015250975455157459,0.9634261972904206,0.0,1.9047874957323075e-07
300,pglib_opf_case300_ieee,full,physics,4,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_physics_pglib_opf_case300_ieee_10000epochs_seed4_20260922_204657.pth,59.61869317245483,1.353577680706978,0.15994098687171937,0.8834309974312782,0.015176933446899056,1.353577680706978,0.0,2.644951455295086e-07
300,pglib_opf_case300_ieee,full,physics,5,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_physics_pglib_opf_case300_ieee_10000epochs_seed5_20260922_205432.pth,66.14949367904663,1.4051905790567398,0.15018610534071922,0.8833100793361663,0.014953506888821721,1.4051905790567398,0.0,2.0696502178907395e-07
300,pglib_opf_case300_ieee,full,objective,1,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_objective_pglib_opf_case300_ieee_10000epochs_seed1_20260922_210204.pth,-85.36276879882813,2.2569068779945374,0.395018555521965,12.460868112564087,0.05400131114199758,12.460868112564087,0.0,1.982869580388069e-07
300,pglib_opf_case300_ieee,full,objective,2,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_objective_pglib_opf_case300_ieee_10000epochs_seed2_20260922_210942.pth,-84.45894529724121,2.1028367104530337,0.36094146260619164,8.132087684631347,0.03067340087890625,8.132087684631347,0.0,1.9753584638237952e-07
300,pglib_opf_case300_ieee,full,objective,3,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_objective_pglib_opf_case300_ieee_10000epochs_seed3_20260922_211731.pth,-83.61265510559082,2.0857625123262404,0.35695657059550284,8.97645782852173,0.028908353611826896,8.97645782852173,0.0,1.9055092707276344e-07
300,pglib_opf_case300_ieee,full,objective,4,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_objective_pglib_opf_case300_ieee_10000epochs_seed4_20260922_212527.pth,-82.61767135620117,2.0872887656688692,0.35564706563949583,12.39313874053955,0.03377703650668264,12.39313874053955,0.0,2.6274193078279497e-07
300,pglib_opf_case300_ieee,full,objective,5,model/controlled_ablation_20260922/iss_4090/case300/best_controlled_full_objective_pglib_opf_case300_ieee_10000epochs_seed5_20260922_213308.pth,-84.790418800354,2.173783364057541,0.3532392701804638,11.582758487701415,0.028767186297103762,11.582758487701415,0.0,1.939842477440834e-07
